"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","bathrooms_text","accommodates","price","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
2781,0,0,0,0,0,"Staten Island",40.58403,-74.08889,1,1,105,14,0,0,0,0,1,0,0,0,0,0,0,0,1,4.65396035015752
3291,3,0,1,1,1,"Manhattan",40.73134,-73.99407,1,2,93,4,24,5,0,0.2,1,0,0,0,0,0,1,0,0,4.53259949315326
1023,4,1,0,1,0,"Bronx",40.87939,-73.86318,1,2,64,1,358,4.89,1,3.87,0,0,1,0,1,0,0,0,0,4.15888308335967
4011,3,0,0,1,1,"Manhattan",40.7266,-73.99295,1,2,280,30,223,5,0,0.36,1,0,0,0,0,0,1,0,0,5.63478960316925
2803,4,1,0,1,1,"Staten Island",40.64015,-74.1697,1.5,1,60,2,306,4.92,1,1.49,0,0,1,0,0,0,0,0,1,4.0943445622221
3670,4,1,2,1,1,"Manhattan",40.77226,-73.94592,1,4,186,5,1,5,1,0.81,1,0,0,0,0,0,1,0,0,5.2257466737132
2803,4,1,0,1,1,"Staten Island",40.63856,-74.16957,1,1,55,2,365,5,1,0.51,0,0,1,0,0,0,0,0,1,4.00733318523247
568,4,1,6,1,1,"Queens",40.69481,-73.85539,2,7,363,1,128,5,0,0.31,1,0,0,0,0,0,0,1,0,5.89440283426485
2851,4,0,1,1,1,"Queens",40.67501,-73.80571,1,6,157,3,359,4.33,1,0.76,1,0,0,0,0,0,0,1,0,5.05624580534831
841,3,0,0,1,1,"Brooklyn",40.63159,-73.94328,1,5,300,3,136,4.86,0,0.88,1,0,0,0,0,1,0,0,0,5.7037824746562
2203,4,1,1,1,1,"Brooklyn",40.58079,-73.95325,1,2,79,1,6,4.86,0,2.33,0,0,1,0,0,1,0,0,0,4.36944785246702
1488,4,0,12,1,1,"Queens",40.74258,-73.91142,1,5,342,1,264,4.67,0,1.02,1,0,0,0,0,0,0,1,0,5.8348107370626
4276,2,0,2,1,1,"Brooklyn",40.69591,-73.94223,1,2,130,5,1,5,0,0.51,0,0,1,0,0,1,0,0,0,4.86753445045558
567,4,0,0,1,0,"Manhattan",40.8227635960202,-73.939185024974,1.5,2,100,30,115,0,1,0,1,0,0,0,0,0,1,0,0,4.60517018598809
2603,3,0,0,1,1,"Queens",40.58686,-73.81743,2,6,282,3,69,4,0,0.19,1,0,0,0,0,0,0,1,0,5.64190707093811
3983,4,1,0,1,1,"Brooklyn",40.68992,-73.93677,1,4,137,2,21,5,0,7.5,1,0,0,0,0,1,0,0,0,4.91998092582813
2891,4,1,0,1,1,"Queens",40.72061,-73.81854,1,4,239,3,353,4.94,1,2.22,1,0,0,0,0,0,0,1,0,5.47646355193151
616,4,0,0,1,0,"Manhattan",40.83646,-73.94367,1,1,63,1,0,4.94,1,2.28,0,0,1,0,0,0,1,0,0,4.14313472639153
2756,2,0,8,1,1,"Manhattan",40.80033,-73.95465,1,2,175,1,349,4.57,0,1.76,0,0,1,0,0,0,1,0,0,5.16478597392351
567,3,0,1,1,1,"Queens",40.74711,-73.93969,1,2,120,31,257,5,0,0.61,1,0,0,0,0,0,0,1,0,4.78749174278205
2955,2,0,1,1,1,"Brooklyn",40.69626,-73.93481,1,1,55,30,283,0,0,0,0,0,1,0,0,1,0,0,0,4.00733318523247
2863,4,0,1,1,1,"Queens",40.60242,-73.7529,2,6,205,2,329,4.55,0,1.68,1,0,0,0,0,0,0,1,0,5.32300997913841
600,4,0,0,1,1,"Queens",40.73726,-73.89654,1,2,52,1,16,0,1,0,0,0,1,0,0,0,0,1,0,3.95124371858143
600,4,0,0,1,1,"Queens",40.73502,-73.89501,1,2,52,1,16,4,1,0.25,0,0,1,0,0,0,0,1,0,3.95124371858143
1584,4,0,1,1,1,"Manhattan",40.7554,-73.99613,1,6,600,5,0,4.33,0,1.24,1,0,0,0,0,0,1,0,0,6.39692965521615
572,4,0,7,1,1,"Queens",40.75815,-73.93946,1,2,173,1,364,4.48,1,4.15,0,0,1,0,0,0,0,1,0,5.15329159449778
1809,4,0,1,1,1,"Staten Island",40.54524,-74.16695,1,3,95,30,89,0,0,0,0,0,1,0,0,0,0,0,1,4.55387689160054
566,2,0,1,0,0,"Manhattan",40.76149,-73.9937,1,2,220,1,250,4.25,0,0.64,1,0,0,0,0,0,1,0,0,5.39362754635236
4098,3,0,0,1,1,"Brooklyn",40.68256,-73.99169,2.5,7,550,4,221,4.69,0,2.62,1,0,0,0,0,1,0,0,0,6.30991827822652
3857,0,0,0,1,1,"Manhattan",40.76279,-73.96398,1,2,225,7,0,5,0,0.15,1,0,0,0,0,0,1,0,0,5.41610040220442
2086,4,0,7,1,1,"Queens",40.66797,-73.76526,1,2,84,1,363,4.2,1,1.59,0,0,1,0,0,0,0,1,0,4.43081679884331
4035,3,0,1,1,1,"Brooklyn",40.68349,-73.96867,2,6,275,10,25,5,0,0.33,1,0,0,0,0,1,0,0,0,5.61677109766657
4008,0,0,0,1,1,"Brooklyn",40.70752,-73.95239,1,2,110,5,0,4.67,1,0.44,1,0,0,0,0,1,0,0,0,4.70048036579242
3245,4,0,0,1,1,"Brooklyn",40.68475,-73.9391,1,2,69,1,292,5,0,3.18,0,0,1,0,0,1,0,0,0,4.23410650459726
2742,2,0,1,0,1,"Manhattan",40.77742,-73.94601,1,2,225,30,313,0,0,0,1,0,0,0,0,0,1,0,0,5.41610040220442
2833,4,0,2,1,1,"Brooklyn",40.64717,-73.91033,1,1,33,3,287,4.86,1,6.14,0,0,1,0,0,1,0,0,0,3.49650756146648
1403,4,0,0,1,1,"Queens",40.75193,-73.90049,1,4,104,1,273,4.78,0,5.67,1,0,0,0,0,0,0,1,0,4.64439089914137
1376,2,0,17,1,1,"Manhattan",40.76639,-73.98949,2,5,353,30,251,0,0,0,1,0,0,0,0,0,1,0,0,5.8664680569333
566,3,0,0,1,1,"Manhattan",40.8067963654214,-73.9452554840715,1,3,193,7,327,0,0,0,0,0,1,0,0,0,1,0,0,5.26269018890489
2718,3,0,2,1,1,"Manhattan",40.72361,-73.9944,1,3,202,6,111,4.63,0,1.01,1,0,0,0,0,0,1,0,0,5.30826769740121
2366,3,1,4,1,0,"Brooklyn",40.64791,-73.9193,1,2,68,2,307,5,0,0.88,0,0,1,0,0,1,0,0,0,4.21950770517611
566,4,1,1,1,1,"Bronx",40.85287,-73.91624,1,2,41,2,265,4.91,0,4.4,0,0,1,0,1,0,0,0,0,3.71357206670431
1502,4,0,0,1,1,"Manhattan",40.81778,-73.94264,1,2,85,2,18,4.87,0,4.05,0,0,1,0,0,0,1,0,0,4.44265125649032
1405,2,0,0,1,0,"Manhattan",40.81736,-73.9518,1,1,110,2,31,4,0,1,0,0,1,0,0,0,1,0,0,4.70048036579242
4513,2,0,1,1,1,"Brooklyn",40.68146,-74.00586,3,16,3500,1,363,0,0,0,1,0,0,0,0,1,0,0,0,8.1605182474775
647,4,0,31,1,1,"Queens",40.75788,-73.93249,1,2,75,1,63,3.77,1,1.86,0,0,1,0,0,0,0,1,0,4.31748811353631
568,3,0,1,1,1,"Brooklyn",40.68528,-73.96473,1,2,198,3,77,4.67,0,1.14,1,0,0,0,0,1,0,0,0,5.28826703069454
4029,2,0,42,1,1,"Manhattan",40.73265,-74.00619,1,5,250,30,309,0,0,0,1,0,0,0,0,0,1,0,0,5.52146091786225
2366,3,1,4,1,0,"Brooklyn",40.64924,-73.92082,1.5,10,278,3,54,4.88,0,2.74,1,0,0,0,0,1,0,0,0,5.62762111369064
1887,4,1,2,1,1,"Queens",40.74615,-73.88707,1,3,104,7,336,4.69,1,1.88,0,0,1,0,0,0,0,1,0,4.64439089914137
3982,2,0,1,1,1,"Brooklyn",40.71799,-73.96084,1,1,75,1,243,4.45,0,1.8,0,0,1,0,0,1,0,0,0,4.31748811353631
1887,4,1,2,1,1,"Queens",40.74693,-73.88932,1,2,89,4,278,4.88,1,2.15,0,0,1,0,0,0,0,1,0,4.48863636973214
1699,4,1,4,1,1,"Queens",40.75772,-73.82598,1,5,180,1,137,4.85,1,3.42,1,0,0,0,0,0,0,1,0,5.19295685089021
1054,4,0,55,1,1,"Manhattan",40.74801,-73.98719,1,6,275,7,0,0,1,0,1,0,0,0,0,0,1,0,0,5.61677109766657
3097,2,0,8,1,1,"Manhattan",40.7867,-74.00382,1,4,120,3,11,3.4,0,0.7,1,0,0,0,0,0,1,0,0,4.78749174278205
1245,3,0,2,1,1,"Queens",40.72399,-73.8496,1,1,50,3,263,4.75,1,1.37,0,0,1,0,0,0,0,1,0,3.91202300542815
1210,4,0,8,1,1,"Manhattan",40.75508,-73.9925,1,2,500,1,361,3.55,1,1.38,0,0,1,0,0,0,1,0,0,6.21460809842219
668,4,0,13,1,1,"Manhattan",40.75099,-73.998,1,2,109,3,59,4.65,1,4.3,0,0,1,0,0,0,1,0,0,4.69134788222914
566,0,0,0,0,0,"Bronx",40.8191,-73.88859,1,3,800,30,0,0,0,0,0,0,1,0,1,0,0,0,0,6.68461172766793
567,4,0,0,1,0,"Queens",40.7216,-73.89527,1,2,65,1,354,4.38,1,1.05,0,0,1,0,0,0,0,1,0,4.17438726989564
2313,4,0,0,1,1,"Brooklyn",40.67965,-73.87258,1,1,89,1,105,5,0,1.94,0,0,1,0,0,1,0,0,0,4.48863636973214
5044,4,1,0,1,1,"Brooklyn",40.69361,-73.93003,1,2,137,2,228,4.96,1,7.4,1,0,0,0,0,1,0,0,0,4.91998092582813
2280,4,0,0,1,1,"Manhattan",40.72025,-73.97783,1,5,199,1,0,4.8,1,4.55,1,0,0,0,0,0,1,0,0,5.29330482472449
3133,2,0,1,1,1,"Manhattan",40.76191,-73.99931,1,2,178,5,2,0,0,0,1,0,0,0,0,0,1,0,0,5.18178355029209
4021,3,0,3,1,1,"Brooklyn",40.66564,-73.95155,1,5,132,3,134,4.4,1,0.72,1,0,0,0,0,1,0,0,0,4.88280192258637
3200,0,0,1,1,1,"Manhattan",40.85147,-73.9278,1,2,36,60,0,0,0,0,0,0,1,0,0,0,1,0,0,3.58351893845611
619,4,0,1,1,1,"Manhattan",40.79091,-74.00301,1,3,185,2,334,4.6,1,1.26,1,0,0,0,0,0,1,0,0,5.22035582507832
566,4,0,4,1,1,"Manhattan",40.80941,-73.94237,1,3,153,2,249,4.57,1,3.01,1,0,0,0,0,0,1,0,0,5.03043792139244
2248,0,0,1,1,1,"Brooklyn",40.71499,-73.95223,1,3,135,30,0,4.33,1,0.53,1,0,0,0,0,1,0,0,0,4.90527477843843
1376,3,0,3,1,0,"Brooklyn",40.64039,-73.96564,2,6,140,30,267,5,0,0.32,1,0,0,0,0,1,0,0,0,4.9416424226093
846,3,1,1,1,1,"Manhattan",40.76392,-73.99302,1,2,200,7,242,5,0,1.16,1,0,0,0,0,0,1,0,0,5.29831736654804
3127,3,1,4,1,1,"Queens",40.69485,-73.72415,2,4,224,1,162,4.78,0,5.26,1,0,0,0,0,0,0,1,0,5.41164605185504
2153,4,0,1,1,1,"Manhattan",40.75572,-73.97994,1,4,323,2,75,4.53,1,4.58,1,0,0,0,0,0,1,0,0,5.77765232322266
3986,1,0,2,1,1,"Brooklyn",40.68874,-73.94164,2,5,323,3,89,5,0,0.14,0,0,1,0,0,1,0,0,0,5.77765232322266
2153,4,0,1,1,1,"Manhattan",40.75389,-73.98034,1,2,186,2,69,4.63,1,4.43,0,0,1,0,0,0,1,0,0,5.2257466737132
2862,4,0,0,1,0,"Brooklyn",40.71406,-73.96261,1,2,110,2,40,4.75,0,0.53,1,0,0,0,0,1,0,0,0,4.70048036579242
2153,4,0,1,1,1,"Manhattan",40.75561,-73.98211,1.5,3,611,2,148,4.56,1,3.4,1,0,0,0,0,0,1,0,0,6.4150969591716
1984,4,1,208,1,1,"Manhattan",40.72252,-73.99331,1,4,321,3,106,4.82,0,2.45,1,0,0,0,0,0,1,0,0,5.77144112313002
1984,4,1,208,1,1,"Manhattan",40.72088,-73.99186,1,2,206,2,160,4.83,0,2.36,1,0,0,0,0,0,1,0,0,5.32787616878958
1984,4,1,208,1,1,"Manhattan",40.72282,-73.99167,1,2,189,2,158,4.87,0,3.8,1,0,0,0,0,0,1,0,0,5.24174701505964
1984,4,1,208,1,1,"Manhattan",40.72273,-73.99324,1,2,193,2,107,4.95,0,2.88,1,0,0,0,0,0,1,0,0,5.26269018890489
1984,4,1,208,1,1,"Manhattan",40.72135,-73.9935,1,2,189,2,136,4.98,0,5.89,1,0,0,0,0,0,1,0,0,5.24174701505964
707,4,0,8,1,1,"Queens",40.73903,-73.86478,1.5,1,30,1,344,4.8,0,1.33,0,0,0,1,0,0,0,1,0,3.40119738166216
3735,0,0,0,1,1,"Brooklyn",40.70787,-73.95295,1,2,95,11,0,0,0,0,0,0,1,0,0,1,0,0,0,4.55387689160054
2291,3,0,0,1,1,"Brooklyn",40.6824,-73.95184,1,1,143,1,75,5,0,1.88,0,0,1,0,0,1,0,0,0,4.96284463025991
3963,4,0,38,1,1,"Manhattan",40.80316,-73.96633,0,2,64,2,77,3.91,0,1.39,0,0,1,0,0,0,1,0,0,4.15888308335967
3239,1,0,0,1,1,"Brooklyn",40.622,-73.92533,1,1,40,100,365,0,0,0,0,0,1,0,0,1,0,0,0,3.68887945411394
668,4,0,13,1,1,"Manhattan",40.74924,-73.99823,1,2,89,3,43,4.66,1,5.21,0,0,1,0,0,0,1,0,0,4.48863636973214
1273,4,0,7,1,1,"Brooklyn",40.6853,-73.95563,2,2,85,5,357,4,0,0.69,0,0,1,0,0,1,0,0,0,4.44265125649032
567,4,0,0,1,0,"Queens",40.72271,-73.89372,1,2,65,1,336,4.7,0,1.26,0,0,1,0,0,0,0,1,0,4.17438726989564
2780,4,1,5,1,1,"Staten Island",40.64754,-74.13226,3,16,774,1,303,4.5,0,0.89,1,0,0,0,0,0,0,0,1,6.65157187358973
1273,4,0,7,1,1,"Brooklyn",40.68559,-73.95753,2,1,100,5,356,4.5,0,0.28,0,0,1,0,0,1,0,0,0,4.60517018598809
1013,4,0,1,1,1,"Queens",40.77993,-73.91746,1,4,185,1,301,4.4,1,1.97,1,0,0,0,0,0,0,1,0,5.22035582507832
3290,4,1,0,1,1,"Brooklyn",40.6881,-73.9217,1,4,199,2,320,4.9,0,2.84,1,0,0,0,0,1,0,0,0,5.29330482472449
1772,4,1,1,1,1,"Queens",40.70483,-73.90593,1,2,66,4,143,5,1,3.25,0,0,1,0,0,0,0,1,0,4.18965474202643
3695,0,0,1,1,1,"Brooklyn",40.705406,-73.923264,1,2,190,5,0,5,1,0.28,1,0,0,0,0,1,0,0,0,5.24702407216049
3956,2,0,1,1,0,"Brooklyn",40.6785,-74.00017,1,2,230,90,185,0,0,0,1,0,0,0,0,1,0,0,0,5.4380793089232
566,4,0,4,1,1,"Brooklyn",40.67625,-73.93915,1,4,235,3,35,4.41,1,2.15,1,0,0,0,0,1,0,0,0,5.45958551414416
625,4,0,0,1,1,"Manhattan",40.82851,-73.94622,1,1,80,30,339,0,1,0,0,0,1,0,0,0,1,0,0,4.38202663467388
2462,4,0,4,1,1,"Queens",40.69693,-73.90129,1,1,66,5,350,4.22,1,1.13,0,0,1,0,0,0,0,1,0,4.18965474202643
2462,4,0,4,1,1,"Queens",40.699,-73.90107,1,2,79,5,77,5,1,1.02,0,0,1,0,0,0,0,1,0,4.36944785246702
2593,3,0,1,1,1,"Brooklyn",40.72019,-73.95493,1,2,349,2,0,5,0,1.03,1,0,0,0,0,1,0,0,0,5.85507192220243
851,4,0,0,1,1,"Brooklyn",40.67356,-73.90593,1,4,131,1,298,5,1,0.32,1,0,0,0,0,1,0,0,0,4.87519732320115
2989,4,0,0,1,1,"Queens",40.7467,-73.95689,1,2,96,30,248,0,1,0,1,0,0,0,0,0,0,1,0,4.56434819146784
565,3,0,0,1,1,"Manhattan",40.85478,-73.93879,1,4,109,29,16,4.75,1,0.51,1,0,0,0,0,0,1,0,0,4.69134788222914
3785,2,0,0,1,0,"Queens",40.585,-73.8136,1,4,204,2,274,5,0,0.65,1,0,0,0,0,0,0,1,0,5.31811999384422
767,4,1,2,1,1,"Brooklyn",40.65055,-73.93399,1,3,100,30,154,0,0,0,1,0,0,0,0,1,0,0,0,4.60517018598809
1984,4,1,208,1,1,"Manhattan",40.72216,-73.99127,1,2,247,2,129,5,0,2.28,1,0,0,0,0,0,1,0,0,5.50938833662798
1984,4,1,208,1,1,"Manhattan",40.72241,-73.99327,1,2,247,3,154,4.2,0,1.71,1,0,0,0,0,0,1,0,0,5.50938833662798
1984,4,1,208,1,1,"Manhattan",40.72085,-73.9915,1,2,196,2,158,4.88,0,2.15,1,0,0,0,0,0,1,0,0,5.27811465923052
653,0,0,4,1,1,"Brooklyn",40.66164,-73.94082,0,2,67,1,0,3.67,1,0.39,0,0,1,0,0,1,0,0,0,4.20469261939097
1984,4,1,208,1,1,"Manhattan",40.72252,-73.99332,1,2,189,2,158,4.5,0,2.07,1,0,0,0,0,0,1,0,0,5.24174701505964
3490,2,0,0,1,0,"Manhattan",40.71859,-73.99695,1,2,200,3,17,0,0,0,1,0,0,0,0,0,1,0,0,5.29831736654804
565,4,1,0,1,1,"Brooklyn",40.685944,-74.002045,5,12,877,1,278,4.92,0,3.26,1,0,0,0,0,1,0,0,0,6.77650699237218
704,4,0,1,1,1,"Manhattan",40.76414,-73.99036,1,2,300,2,1,5,0,1.39,1,0,0,0,0,0,1,0,0,5.7037824746562
4045,4,1,0,1,1,"Manhattan",40.71912,-74.01198,1,3,418,6,255,5,0,1.43,1,0,0,0,0,0,1,0,0,6.03548143252476
653,0,0,4,1,1,"Brooklyn",40.66201,-73.94086,0,2,64,1,0,2.5,1,0.26,0,0,1,0,0,1,0,0,0,4.15888308335967
3547,1,0,1,1,0,"Manhattan",40.71612,-73.99629,1,2,275,1,330,4,0,0.54,1,0,0,0,0,0,1,0,0,5.61677109766657
621,4,0,4,1,1,"Queens",40.72011,-73.79823,1,1,300,1,364,0,0,0,0,0,1,0,0,0,0,1,0,5.7037824746562
572,2,0,0,1,1,"Brooklyn",40.67229,-73.92887,1,4,70,30,185,0,0,0,1,0,0,0,0,1,0,0,0,4.24849524204936
2683,4,0,0,1,1,"Manhattan",40.75998,-73.99204,1,2,250,1,4,5,1,0.94,1,0,0,0,0,0,1,0,0,5.52146091786225
3836,3,1,1,1,1,"Manhattan",40.764,-73.98779,1,2,198,5,41,4.89,0,2.67,1,0,0,0,0,0,1,0,0,5.28826703069454
748,4,0,15,1,1,"Manhattan",40.796,-73.97167,0,2,108,60,91,0,0,0,0,0,1,0,0,0,1,0,0,4.68213122712422
2890,4,0,1,1,1,"Queens",40.75605,-73.8312,1,3,79,1,0,5,1,0.97,0,0,1,0,0,0,0,1,0,4.36944785246702
3128,4,1,2,1,1,"Queens",40.75813,-73.92366,1,2,75,4,5,4.85,0,1.82,0,0,1,0,0,0,0,1,0,4.31748811353631
2319,4,0,3322,1,1,"Brooklyn",40.69228,-73.98447,1.5,4,748,31,361,0,1,0,1,0,0,0,0,1,0,0,0,6.61740297797448
3309,3,0,0,1,1,"Brooklyn",40.67296,-73.96674,1,1,170,3,9,4.8,0,0.67,1,0,0,0,0,1,0,0,0,5.13579843705026
2818,4,0,2,1,1,"Manhattan",40.71751,-74.04729,2,10,345,5,310,4.5,1,0.32,1,0,0,0,0,0,1,0,0,5.84354441703136
1595,3,0,1,1,1,"Manhattan",40.75443,-73.99614,1,2,141,1,2,4.6,0,0.69,1,0,0,0,0,0,1,0,0,4.94875989037817
1314,4,1,3,1,1,"Queens",40.70436,-73.82906,2.5,10,400,2,63,4.88,0,3.26,1,0,0,0,0,0,0,1,0,5.99146454710798
3556,4,1,0,1,1,"Brooklyn",40.68874,-73.97746,1,2,202,6,50,5,0,2.64,1,0,0,0,0,1,0,0,0,5.30826769740121
563,3,0,1,1,1,"Manhattan",40.70583,-74.00849,2,6,513,3,10,3.92,0,3.61,1,0,0,0,0,0,1,0,0,6.24027584517077
998,2,0,1,0,1,"Brooklyn",40.69092,-73.91256,1,1,40,30,285,5,0,0.31,0,0,1,0,0,1,0,0,0,3.68887945411394
2314,4,0,0,1,1,"Brooklyn",40.72647,-73.94804,1,2,150,5,70,4.5,0,1.79,1,0,0,0,0,1,0,0,0,5.01063529409626
735,4,0,6,1,1,"Brooklyn",40.67726,-73.95135,1,2,71,1,188,4.76,1,3.77,0,0,1,0,0,1,0,0,0,4.26267987704132
2405,4,0,1,1,1,"Queens",40.7583,-73.80683,1,5,225,3,338,5,0,1.52,1,0,0,0,0,0,0,1,0,5.41610040220442
899,4,1,9,1,1,"Bronx",40.83949,-73.86682,1,11,267,1,359,4.67,1,0.99,0,0,1,0,1,0,0,0,0,5.58724865840025
3696,0,0,0,1,0,"Brooklyn",40.66092,-73.98068,1,2,164,7,154,0,0,0,1,0,0,0,0,1,0,0,0,5.0998664278242
899,4,1,9,1,1,"Bronx",40.83991,-73.86712,1,6,143,1,359,5,1,1.52,0,0,1,0,1,0,0,0,0,4.96284463025991
563,4,0,0,1,1,"Manhattan",40.80354,-73.95093,1,2,200,2,117,4.88,0,2.64,1,0,0,0,0,0,1,0,0,5.29831736654804
3275,4,1,2,1,1,"Brooklyn",40.70774,-73.94402,2,2,165,3,345,5,1,2.88,0,0,1,0,0,1,0,0,0,5.10594547390058
1414,4,1,19,1,1,"Brooklyn",40.69242,-73.95151,2,2,65,5,288,4.75,0,0.57,0,0,1,0,0,1,0,0,0,4.17438726989564
563,3,0,0,1,1,"Queens",40.76753,-73.86588,1,4,126,2,336,4.86,0,2.05,1,0,0,0,0,0,0,1,0,4.83628190695148
4608,3,0,6,1,1,"Brooklyn",40.6118,-73.91998,1.5,4,100,2,357,5,0,1,0,0,1,0,0,1,0,0,0,4.60517018598809
2756,2,0,8,1,1,"Manhattan",40.80213,-73.95492,1,2,183,1,351,4.56,0,1.43,0,0,1,0,0,0,1,0,0,5.20948615284142
579,3,1,0,1,1,"Manhattan",40.76417,-73.98999,1,6,450,1,87,4.85,0,5.06,1,0,0,0,0,0,1,0,0,6.10924758276437
2319,4,0,3322,1,1,"Brooklyn",40.692284,-73.984467,1.5,4,971,31,345,0,1,0,1,0,0,0,0,1,0,0,0,6.87832646829133
3606,4,1,2,1,0,"Brooklyn",40.67346,-73.94076,2,4,250,21,0,5,0,1.43,1,0,0,0,0,1,0,0,0,5.52146091786225
1414,4,1,19,1,1,"Brooklyn",40.69417,-73.95085,1,2,65,5,279,4.75,0,1.11,0,0,1,0,0,1,0,0,0,4.17438726989564
3078,2,0,0,1,1,"Manhattan",40.78973,-74.00177,0.5,2,68,2,231,5,0,1.12,0,0,1,0,0,0,1,0,0,4.21950770517611
2063,3,1,1,1,1,"Manhattan",40.82993,-73.9496,1,2,125,3,293,5,0,0.13,0,0,1,0,0,0,1,0,0,4.8283137373023
848,4,0,23,1,1,"Manhattan",40.75586,-73.99806,1,6,407,2,161,3.89,1,1.24,1,0,0,0,0,0,1,0,0,6.00881318544259
735,4,0,6,1,1,"Brooklyn",40.67521,-73.95086,1,2,54,30,108,4.67,1,0.44,0,0,1,0,0,1,0,0,0,3.98898404656427
2912,4,1,0,1,1,"Manhattan",40.76055,-73.99274,1,3,234,5,6,5,0,0.43,1,0,0,0,0,0,1,0,0,5.4553211153577
2072,1,0,0,1,1,"Queens",40.69443,-73.74905,1,1,81,1,90,0,1,0,0,0,0,1,0,0,0,1,0,4.39444915467244
633,4,0,21,1,0,"Manhattan",40.75313,-73.98635,2,8,1275,1,359,5,1,0.19,0,0,1,0,0,0,1,0,0,7.15070145759253
633,4,0,21,1,0,"Manhattan",40.75262,-73.98647,4,16,2550,1,359,0,1,0,0,0,1,0,0,0,1,0,0,7.84384863815247
633,4,0,21,1,0,"Manhattan",40.7528,-73.98638,3,12,2049,1,360,0,1,0,0,0,1,0,0,0,1,0,0,7.6251071482389
2236,0,0,0,1,1,"Manhattan",40.76108,-73.95888,1,2,229,30,338,0,0,0,0,0,1,0,0,0,1,0,0,5.43372200355424
1054,4,0,55,1,1,"Manhattan",40.74779,-73.98887,0,4,229,1,89,4.6,0,2.09,0,0,1,0,0,0,1,0,0,5.43372200355424
3875,3,1,4,1,1,"Brooklyn",40.68733,-73.93715,1,2,165,30,258,5,1,0.18,1,0,0,0,0,1,0,0,0,5.10594547390058
4232,3,1,0,1,1,"Brooklyn",40.67468,-73.95643,1,4,201,3,256,4.85,0,2.76,1,0,0,0,0,1,0,0,0,5.30330490805908
1414,4,1,19,1,1,"Brooklyn",40.69251,-73.95288,1,2,65,5,126,5,0,0.68,0,0,1,0,0,1,0,0,0,4.17438726989564
1414,4,1,19,1,1,"Brooklyn",40.69267,-73.95132,1,1,65,5,293,5,0,0.63,0,0,1,0,0,1,0,0,0,4.17438726989564
1414,4,1,19,1,1,"Brooklyn",40.69419,-73.95319,2,2,65,5,248,5,0,0.55,0,0,1,0,0,1,0,0,0,4.17438726989564
1414,4,1,19,1,1,"Brooklyn",40.69258,-73.95103,2,2,65,4,315,5,0,0.68,0,0,1,0,0,1,0,0,0,4.17438726989564
748,4,0,15,1,1,"Manhattan",40.79752,-73.97159,1,2,78,30,153,5,0,1,0,0,1,0,0,0,1,0,0,4.35670882668959
735,4,0,6,1,1,"Brooklyn",40.6759,-73.95051,1,2,70,1,281,4.5,1,2.18,0,0,1,0,0,1,0,0,0,4.24849524204936
2780,4,0,4,1,1,"Brooklyn",40.63985,-73.95,1,4,99,3,353,5,1,1.36,1,0,0,0,0,1,0,0,0,4.59511985013459
4018,4,0,0,1,0,"Queens",40.77484,-73.9169,1,2,103,2,300,4.91,1,1.85,0,0,1,0,0,0,0,1,0,4.63472898822964
621,4,0,4,1,1,"Queens",40.7196456044319,-73.8000821009503,1,1,300,1,365,4.67,0,0.38,0,0,1,0,0,0,0,1,0,5.7037824746562
704,4,1,2,1,1,"Bronx",40.9081693400787,-73.8457059184742,1,3,168,1,361,5,1,2.45,1,0,0,0,1,0,0,0,0,5.12396397940326
3420,3,0,4,1,0,"Manhattan",40.76191,-73.98553,2,4,150,30,197,5,1,0.19,1,0,0,0,0,0,1,0,0,5.01063529409626
707,4,1,2,1,1,"Brooklyn",40.68698,-73.9165,1,1,55,1,166,4.91,0,4.84,0,0,1,0,0,1,0,0,0,4.00733318523247
1029,4,1,0,1,1,"Brooklyn",40.67386,-73.87927,1,6,141,2,64,4.93,0,3.75,1,0,0,0,0,1,0,0,0,4.94875989037817
568,4,1,6,1,1,"Queens",40.69657,-73.85637,1,4,122,1,145,4.91,1,4.34,1,0,0,0,0,0,0,1,0,4.80402104473326
2423,4,1,0,1,1,"Queens",40.76911,-73.87053,1,4,156,1,51,4.88,1,10.2,1,0,0,0,0,0,0,1,0,5.04985600724954
1106,4,1,0,1,1,"Manhattan",40.74522,-73.97765,1,4,250,1,177,4.78,0,6.3,1,0,0,0,0,0,1,0,0,5.52146091786225
1804,4,1,2,1,1,"Manhattan",40.85173,-73.93363,1,2,58,5,147,4.85,0,3.05,0,0,1,0,0,0,1,0,0,4.06044301054642
764,2,0,16,1,1,"Manhattan",40.76355,-73.98596,1,2,178,30,246,0,0,0,1,0,0,0,0,0,1,0,0,5.18178355029209
753,4,0,0,1,1,"Queens",40.74368,-73.89116,1,2,70,2,256,4.9,1,5.43,0,0,1,0,0,0,0,1,0,4.24849524204936
2379,4,1,1,1,1,"Manhattan",40.82082,-73.94755,1,2,103,1,75,5,1,2.33,0,0,1,0,0,0,1,0,0,4.63472898822964
